contract_id|policyholder_id|start_date|end_date|cancel_reason
GGEJ-62757360|FRGuCEo|2022-03-10||
RAhh-05793860|bLgvJxY|2021-04-11||
XUsz-46064214|dXEovMK|2020-09-10||
mXBH-54703571|qGvbWui|2020-11-14||
mXkF-16918139|ejsfpSr|2020-09-05||
uEkE-64021957|uBHEMxw|2020-12-13||
Yzue-20426925|VACaYgv|2021-10-31||
iqFX-94846086|djTndZV|2022-06-06||
uOJP-55449666|VVnAJga|2021-09-15||
zdEZ-26793407|BxWIkMi|2022-04-07||
BpMr-57404127|WLbWOMp|2021-05-01||
hmIQ-48441045|dPibJsF|2021-03-19||
IRxp-57589535|hrbqObk|2021-05-31||
rfrp-48026249|wqTyPdg|2021-01-06||
nfob-28164688|WfwhZgl|2022-05-19||
eibw-51989397|IlYqXOZ|2021-03-28|2022-07-01|premium_not_paid
uGJf-76836386|uVRUsQj|2021-03-22||
IdqQ-93394967|zKUIyrz|2021-08-30||
AvpN-40715542|JJyidTC|2021-08-22||
zoOF-59926546|ehhwkao|2020-10-23||
ZZhm-33256026|xSywKeb|2021-01-14||
KJRn-82553178|TUhgLUm|2020-08-25||
WUPU-37850089|pigqZYC|2022-01-15||
aeMN-76278945|vQpqOSb|2021-06-05||
CNuG-50097544|xajWbhE|2022-05-20||
PbGa-15173285|CvcEZdv|2020-06-28||
lLGp-62279808|ZMYYCul|2021-05-01|2021-06-04|too_expensive
MSkD-55584998|OorpqXr|2022-02-07||
XEip-77425036|OzuZedb|2020-11-25||
msqL-21344668|lyuSPJV|2021-02-23||
CeJR-13197034|vIyMPQD|2020-07-07||
Vogq-28866280|nLJLNpR|2021-02-21||
vzoP-34726882|UlnevGJ|2020-07-31|2022-08-07|too_expensive
JYRP-70993117|YrgIEcv|2020-08-06||
JIxW-89409997|hErvdZj|2021-08-16||
GVsH-34106182|qGDdAwA|2020-11-10||
sHfr-90948583|cEaYLpx|2021-07-23||
xTyE-42550612|hcXZAmp|2021-02-04|2021-09-17|too_expensive
mrCp-00356869|mIoYSzG|2021-04-17|2022-06-12|no_risk_for_theft
CEZP-02915671|BKhYMGr|2021-02-27||
ahXO-80251258|OhzCaHN|2020-11-21||
PQHi-52116180|ZxvrSOx|2021-10-11||
ZfBM-72266034|FZaBiDm|2021-02-10||
jKBo-02651670|CjzmDCZ|2021-07-01||
mnge-78315510|ofJxrWz|2021-03-23||
YQca-08871431|qytvtCk|2021-10-05||
ORSA-19798417|SXqKMhB|2020-11-12||
tcZp-49316182|jZBCKRF|2021-04-14||
qKlN-02334051|LQNpkoW|2020-09-24||
PLpR-60333972|UQIIbsA|2021-08-10||
qigX-74618646|fOqTgof|2021-11-16||
dpxJ-82635718|WwjVPLR|2020-11-09||
JiFc-07976218|ulhqyCB|2021-03-18|2022-11-08|no_risk_for_theft
DskW-50732757|uqSZoXU|2020-09-27||
qQmb-49859363|TwhUWQi|2021-07-19||
fyCN-51146305|sonQhtX|2022-04-09||
jndB-52100791|CCHKZBb|2021-11-29||
ujVy-06368055|bGUhEPs|2021-01-02|2022-08-30|no_risk_for_theft
UAXj-25741461|FZgbZwF|2021-06-06||
QXyr-97477675|uvjIeBL|2020-09-29||
SEJB-09117000|XWAkxNh|2020-07-14||
XAIW-57782983|iJxriuW|2021-02-27||
tVeG-63736944|UcBLGNF|2021-07-08||
pNSH-31677125|PecLQAv|2021-07-16||
cIUY-83259358|HEehlZy|2022-06-22||
iDTg-90048438|yrTqnUq|2020-10-02||
HAhX-85567550|HBBWhtH|2020-12-23||
FykL-45618579|PZGrGcd|2021-11-15||
aJog-84087486|DgojmyI|2021-09-14||
OjvO-21913074|fDtwjRh|2021-08-14|2022-10-05|too_expensive
jADH-77367858|ZfUsYvN|2020-10-24||
ZSRD-67694812|HcsoMKB|2022-04-03||
xkKQ-77143891|loZMPtB|2021-04-06||
Nzot-96434142|CUsTHOC|2021-09-17||
VsFK-38367950|whlykVf|2020-10-18||
fmjC-02057244|NsRhlZS|2022-06-15||
iPkI-02144724|qTGopfJ|2020-12-31||
zSac-62697365|MiRXLIh|2021-11-10||
aEqa-72189857|zNFNjEr|2022-01-10||
BwEg-43728420|HiAPYYB|2020-07-24||
RvuC-21648242|aJTClno|2022-06-28||
Nlkt-09107291|zbFHZNv|2020-07-07||
dhlw-53152513|YgEEjRq|2022-02-02||
kFFI-28093674|PBnQMSF|2020-07-02||
rxGC-55625990|BEQXdiP|2022-03-19||
ULMq-48825372|jDmXdxz|2022-01-08||
xtHH-05197631|MfaLPvN|2022-04-18||
DMVs-17688794|nDsechv|2020-12-05||
txtt-34451908|pCiMCph|2022-01-11||
zLrN-70911721|EJFIoDi|2021-05-05||
shpT-95936325|QIvXhwn|2020-10-07||
mzun-61320183|cEIquDW|2021-11-30||
kJVO-00107254|hadlpZN|2021-07-15||
Heey-20320495|iKepvFr|2020-06-13||
HvCr-70884283|eCQOhUO|2021-09-06|2021-11-28|too_expensive
qrNW-36161171|yzKGlQy|2022-06-29||
htNH-05463667|fTdmZVn|2021-03-15||
dcLV-98394539|VwfKLqB|2020-06-08||
Nbhl-51388451|pVuSquG|2022-02-17||
YebO-33161514|FuUINmt|2022-05-28||
BEds-50674806|GcIQYWx|2020-06-25||
qcFN-73330461|cfgXhdr|2020-10-06||
Beyt-27318364|LnUZgRr|2020-08-16|2022-03-19|premium_not_paid
ibXJ-40460873|mxNLAPk|2020-10-07||
Royt-99197581|DyrJbtf|2020-12-12||
jVpg-81255260|ohktWpo|2020-10-20||
qCKl-65132975|JfbGrDh|2021-02-08||
dIwr-23494871|tgMJxWI|2022-04-07||
hFfl-76170088|umogwdL|2021-03-30||
HRlf-85486288|ndOJUAh|2020-07-19||
FIyQ-07694367|YnmGhSd|2022-01-17||
LLoo-85504733|wSAohCa|2021-08-06||
wsEW-70322929|WsuxjBR|2021-05-20||
xHIz-42246646|DsxeuKY|2020-06-12||
iZSh-76359562|LVEArQZ|2022-05-26||
YEcb-94929646|wooEPiN|2021-06-23||
yEhe-71513856|lhxsMoc|2021-05-29||
rDwK-56823096|dVRgcoH|2022-06-26||
PIUR-92105301|KTiNToP|2020-06-29||
SvHJ-98831278|gMUSztH|2021-01-30||
ddmU-23057220|bMcHXGJ|2021-05-14||
BJtu-37910945|ZWIZtSE|2021-12-15||
HAzd-82500068|RzOSBCP|2020-09-13||
RftA-31494546|RuPdjrM|2021-06-18||
QHea-81407917|wYXKpRt|2020-12-24|2022-07-12|premium_not_paid
Hgqy-25568798|ocrBlmy|2021-12-14||
ujhz-12708201|PtwfIEp|2020-12-05||
pdXz-81100864|duOGkck|2020-08-10||
Dcxb-28842776|KmSjqjQ|2022-06-25|2022-07-27|premium_not_paid
lSUO-26743554|MqtHvjw|2020-07-16||
IysA-32200871|ZsknVHc|2021-08-26|2021-09-10|too_expensive
mVJJ-57438782|yULRpOZ|2021-10-18||
RFGw-37658066|AUniFNR|2020-10-16||
ySEu-99364623|arksupb|2020-05-25||
wssF-15176993|yEfmykJ|2022-03-23||
fHZP-31584326|iUbDZzv|2021-12-07||
yNBj-52360035|vlHFCYI|2020-07-19||
ARBz-54006221|soNcuIQ|2022-05-08||
pBnR-89917495|kjoKRUY|2022-06-15||
zYjo-61741700|ofyacsn|2022-01-16|2022-02-10|premium_not_paid
XAyq-79455844|kLvKBeZ|2020-12-29||
zatI-02648211|eWYXrqU|2020-10-01||
oeIj-11830882|PgIxAaO|2021-03-19||
bbjh-02265977|XFFkjMz|2021-07-23||
jOSC-16908519|oKipKBg|2022-03-27||
MCRA-62344126|CArzodv|2021-06-08||
mvFw-72931031|xpTjyVb|2021-01-29||
bbBu-07203364|pOooJyd|2021-09-06|2022-02-13|too_expensive
ytPe-41189689|fLaxRab|2020-10-12||
uqrQ-10124384|WbfyZmS|2021-08-02||
xBRP-23107536|xSOgQiz|2022-01-06||
QvLY-43559466|PLikoos|2021-02-27||
Tqdh-44600235|cyzkpOT|2020-08-15||
UWMP-18604914|krHVZfU|2020-11-21||
wgmz-50246799|ErViILm|2020-08-17||
feoS-23460885|kEzMDCS|2020-12-14||
WKHt-91377907|GykpBgE|2021-01-08||
XqxM-16992008|OdkbxwH|2022-01-02||
IWkZ-19091613|XRlxDyy|2020-10-26||
sSpv-56440772|GRuPTTW|2020-10-22||
ECJo-35833356|cMBcadl|2021-11-03|2022-10-05|too_expensive
WpBM-55493434|jibzwaC|2020-06-20||
OnaB-28062612|RaTJHbq|2021-06-28||
ZVxN-12551743|veKcHFM|2022-01-10||
gLDN-91006168|MpZhkNw|2020-11-22||
uqzH-68525497|CAXwsJa|2020-06-10||
uqOt-61185065|ZOCZVvQ|2022-04-03||
qotr-05590497|IVTyone|2020-05-17||
MdwB-87262759|gxeeggF|2021-08-13||
tmvU-73134941|JXucbSM|2022-05-31||
ahkI-16587698|pPXFfGS|2022-03-13||
lPTd-55699581|oxFMxTH|2021-01-01||
nwOk-49890462|dhMhxsA|2021-06-07||
wgJA-32921185|wKCrRAT|2020-09-22||
xYEk-33247031|emPnugw|2021-10-26||
aOwi-69394829|fTWrOJs|2021-02-16||
wFOi-68889899|DewtnRp|2021-07-20||
ELXf-19645398|sbiwrYt|2021-12-05||
KXBy-95287602|GejdnEY|2021-10-05||
TjaO-31893917|nWUNWEY|2021-09-04|2022-03-28|too_expensive
knIk-11490168|bjKIkUG|2021-01-01||
jhPQ-13342216|oKGXiZw|2022-02-07||
qQsN-21237128|AqqTGGj|2020-12-21||
tlwP-13857962|bRYOMdN|2022-02-10||
ciSl-22117376|ZVcgiug|2021-03-11||
kpDq-24034291|UvLTOjQ|2021-02-15||
vCWo-32004307|OjacTwu|2020-06-20||
iFIA-64867318|SZtmxUx|2021-04-27||
kpGN-43376054|tIsLMSj|2021-01-09||
QKfz-81735496|QoYngGS|2022-01-17|2022-05-17|premium_not_paid
qHVT-41325563|uRZZMOs|2021-02-18||
Dfpq-56717148|CPFhrIK|2022-04-11||
MtYt-80901032|zOCWamv|2021-05-18||
rjkd-52484304|NEmZzjm|2022-05-07||
czqM-54514871|SLQfooS|2020-09-20||
dpXQ-85172898|zViMsYy|2021-04-17||
NmUp-00420933|VMNKyJr|2021-07-15||
QIvU-04864424|VPkmHEn|2021-08-30|2022-08-09|premium_not_paid
Jjid-38638921|XIAHzro|2020-11-01||
qTKe-61404369|gqiWozg|2020-10-01||
sNhn-14724255|DlArCNF|2021-08-06|2021-09-05|premium_not_paid
tjLk-16860042|Lsisemx|2021-11-21||
fFlO-46127352|PWlqWQY|2021-04-15||
lMPQ-08047418|VlHtCDR|2020-11-11||
mmCC-10910929|XwPdrvE|2020-10-14||
hlab-42680580|XhOiJqr|2020-10-18||
dlno-35561218|MjGjCox|2020-11-24||
wSVD-88787498|bmEGobc|2020-12-07||
VfPZ-52680499|XMnFtxG|2020-08-11||
KuNR-11995404|abhEUUB|2021-01-01||
qRLb-23044278|DiadziA|2021-02-13|2021-08-12|too_expensive
wojl-40108812|OPXEIGv|2020-10-16||
blht-89520333|gqSFpJg|2020-11-03||
iHYt-07996341|DRVjdfP|2021-11-27||
LEVN-67026314|XNTiOyV|2020-09-15||
SPHa-42695961|zhBeQHT|2021-06-26||
xNDx-74410650|QBjxYqQ|2022-01-16||
CswS-17501197|ttXukQo|2020-12-17||
ZsWR-41674147|jDMeSBX|2022-02-03||
PVBO-25884244|dPRvebp|2021-04-23|2021-10-26|too_expensive
xqbO-08339441|sSCHQPJ|2021-11-22||
brWG-17603492|qEIzlrd|2020-09-03||
MDkt-26109503|gaxIgYK|2020-12-25||
nVMl-27016582|xzWJkrf|2021-06-17||
vuBG-72925043|XUalXkL|2022-01-19||
UOGp-51145524|yFbFCes|2022-03-28|2022-04-28 00:00:00|no_risk_for_theft
oxKe-60940893|rUfJlUP|2021-07-25||
qPeg-45085108|jEEfTwS|2021-04-20||
CLGl-92729098|LUJVuMb|2022-04-08||
gyIX-89242289|DVieAUj|2021-09-10||
mWxl-62652863|uGORJOq|2020-06-03||
jUQO-56842189|MxyAQAl|2021-04-26||
lBxy-23821819|GuoFbBE|2022-04-18||
LnFt-42592769|GYOeaJl|2020-08-02||
pfCP-87910656|dkvnJVX|2021-06-11||
BnyU-73671784|QWHDzAn|2022-03-16||
bVuS-72717450|IrqjofN|2021-05-09||
SYqM-07825122|cGHqmJa|2021-09-19||
obOt-21595437|jnrLsFI|2020-09-14||
QXPI-84879693|fEoutLI|2020-05-19||
LbFr-48844792|xOVUdHb|2021-01-07||
wqEr-19464091|EBYYmQi|2020-10-16||
FqhK-85714633|fFBYHUh|2022-01-14||
AVqy-18509006|UEKcxIc|2021-01-17||
tpWl-09356768|czZXgvl|2022-05-27||
yDZz-01734344|adtySnq|2021-02-27||
Foki-74223973|bqxhkMU|2020-09-21||
gwuS-28188451|TSSEOUc|2022-04-29||
KCyn-25227583|cNXzHBx|2020-07-28||
cLDJ-45774707|pWuBngN|2020-09-10||
xowO-67678010|unixkYt|2021-06-14||
BaMm-38718099|lRQySbV|2021-04-28||
cwnb-26698327|LEkztmT|2021-10-11||
UBeh-82218525|WBiQcsI|2021-08-28||
IHNk-96460008|WTKgAPy|2021-02-19||
gKsJ-58108037|iIDrHvT|2020-10-14||
ovhE-36212454|VDlunTf|2021-11-13||
rCYR-17775814|ZhsZQaP|2022-05-25||
xnub-20898964|bRuJrHN|2021-11-03||
FfBQ-43271332|QDzumzJ|2021-11-26||
THJr-85281734|OnCSjDw|2022-02-24||
pbGl-85385552|EgKpQvp|2021-09-12||
vqvP-10688990|hJWixSK|2021-01-19||
KmbR-13780575|wgvuGEg|2021-08-16||
hIVL-31446140|SgAsMvc|2022-02-25||
NJVy-90343342|VWywtSd|2020-12-26||
Hjhq-90050280|OwmWSyj|2021-08-03||
xiZZ-49909161|FDchJOw|2022-05-03||
xeTI-91268462|kpfFJTG|2022-01-26||
QRsT-57605632|rlIjNwk|2020-06-12||
ucGO-37686666|IuQeKzN|2021-03-07||
MRcq-76314253|kSrdXrI|2020-09-09||
PaGK-60459241|WmAhMAU|2020-06-10||
krOp-90515420|boBXyHG|2022-01-21||
FTjs-97162948|ZZXBGIc|2021-06-29||
lzuB-49149004|mjDVVjB|2020-12-04||
LEUz-94096212|MwtKcmW|2020-12-14||
YyCb-32305321|XJHzpwv|2022-02-11||
QCrQ-35898244|hxNmBnf|2022-05-09||
BIHS-43938885|YkgQWfi|2021-02-13||
tjPQ-17658809|ikqzFlk|2021-05-30||
lWgc-94907053|dFmvKtT|2021-09-25||
wAhz-14248616|DNVpwPt|2021-02-27||
xxQI-76425046|gaEZakh|2022-06-29||
xLJc-85431729|KrfuxcD|2021-12-23||
GWJS-90789631|wVtGfRg|2020-12-30||
jMog-62994525|WGLpLZf|2022-05-31||
YSZa-58231150|swWhnIM|2022-06-11||
gxSd-54399243|sVFocHh|2022-02-21||
hDvW-98790603|rEBDnCC|2021-02-12||
oSBF-77769869|MONOUMB|2021-10-12||
ZlcT-64975014|fxwXiai|2022-02-25||
GNxu-00466196|FzoNwhw|2020-06-26||
ZpaV-10319556|LQXKTri|2021-05-08||
OqDh-76464010|byiAGXg|2022-05-29||
TdLI-33371515|wAaZFAJ|2021-11-05||
vRpv-36665044|ykQIAKa|2020-06-19||
hsrt-27931992|dwJsbtY|2020-11-29||
mHDR-42636349|ouCzMYz|2020-10-10||
ZcQd-36342396|Nborvob|2021-01-25||
pogY-21902126|sxAyIlZ|2021-12-14||
Anre-06535649|LSEYpRx|2021-12-19||
HYjw-12288464|VQLiKHi|2021-05-28||
lXhq-28375069|KVkaKRs|2020-05-17||
GARW-10345222|RObPkaI|2022-01-14||
YUoy-33209328|OQrfApg|2021-11-26||
gEQd-89074544|gQEhixB|2021-12-09||
sGrI-02782582|MCxSJhG|2021-02-19||
UVfy-32401319|ViWMOnE|2021-03-09||
CYuC-45703960|NJfKuwy|2021-09-01||
Kand-18071730|acqpkxg|2022-04-06||
fKlQ-04746797|bXLheoM|2022-03-22|2022-04-22 00:00:00|too_expensive
VltL-97945881|MToJRDJ|2021-03-10||
uuXP-91868417|IybrWYo|2022-01-31||
CqDA-52030011|ZdmrEYw|2020-11-25||
AWwK-26341245|CZodlJJ|2021-09-23||
UbSM-36177221|IxWwYRg|2021-01-22||
FsWO-30242329|nbplZMD|2021-01-10||
CnFe-19542945|QQeQXwW|2021-03-17||
lIYH-19715712|IcPJAjt|2020-06-11||
iMfj-02087604|kouBOiR|2022-02-28|2022-03-28 00:00:00|premium_not_paid
oXIQ-70806381|RxnYSBt|2022-04-14||
JrVW-56423018|matuiZH|2021-12-10||
rZKg-07631406|mWPbDFS|2020-10-12|2022-07-09|no_risk_for_theft
dKrk-47863500|lrOWWCs|2022-01-31||
ANlu-98861264|ABbdaap|2021-07-28||
cQhR-31986587|gOucPCs|2020-10-01||
gWss-85713187|wEiXuMt|2020-12-26||
qAbf-19593817|wWDbYIH|2021-05-22|2022-01-22|no_risk_for_theft
cTqJ-12137537|prQZfjr|2022-01-01||
dVmN-95231266|OzLLsxA|2021-04-10||
UbmW-80751076|YUWbyYU|2021-11-03||
PEqa-85414108|pPXCbhE|2021-10-18|2021-11-18 00:00:00|no_risk_for_theft
udRe-54187489|OtlwPRe|2022-04-22||
mYjw-63854916|kGaeRSm|2021-05-20||
suGn-62143117|RjLDtee|2021-11-02||
wLmd-20518800|Oipmwsn|2022-06-22||
spja-14625536|SGHRglq|2020-08-09||
Yson-63617926|lTZWEeh|2021-03-03||
KTLD-38383156|DlqoNsJ|2021-11-03||
BaRI-19642037|NdRGvjV|2021-12-14||
nZSo-80376903|yCCUkRR|2020-05-20||
YAWf-55997036|dZDFXTc|2020-05-31||
bQIj-38687070|sWtGtXZ|2021-05-15||
wmoe-53691220|uzgtrXF|2020-10-06||
EtRI-64152342|VdJryif|2022-04-21||
uiLj-39493069|EwRYyJN|2021-11-19|2021-12-24|premium_not_paid
fnXD-49833500|rQFBFTy|2021-12-04||
Eqoe-98021250|sPTvXCU|2021-09-15|2022-06-18|premium_not_paid
Yvft-16339664|hoCyOTA|2022-04-15|2022-05-15 00:00:00|no_risk_for_theft
fUYh-57765720|vgrrxtF|2021-12-22||
JZyW-27557436|OSKlFVB|2022-01-23||
ykwL-65972291|YSGzDAY|2021-12-03||
BePW-60854584|gcoDTRt|2020-07-09||
XhGy-64258790|yefufsp|2021-06-02||
TiFO-97216835|AyEamQQ|2022-05-02||
SebS-45798814|jxvjiwU|2022-06-26||
iDuV-83425218|dUigURn|2021-06-28||
vqRV-67114152|KPfiggF|2022-02-02||
SxMi-62469785|BShUuxY|2021-12-11||
sQMW-46023234|kshGcmE|2020-09-05||
dPSt-23788847|tWTaWjq|2020-06-15||
tpYM-74658942|LICZudY|2021-11-03||
DYFb-33167994|DWeJxCw|2020-10-21||
kvrJ-18319072|dOgYPVU|2022-03-01|2022-07-12|no_risk_for_theft
AXwp-69377051|PcSgbdZ|2020-12-18||
xlUH-79532505|hgUhDtr|2021-01-06||
sqdP-10576229|nyGhAeN|2021-01-14||
cFjy-45726071|BEfLHyU|2021-03-07||
JRcW-39307313|SGNYqij|2020-12-09||
mYSJ-99172451|YrpdWDM|2020-05-31||
HGwz-38194195|WmYcOSw|2021-09-26||
QHbx-69406953|npsvTcq|2020-06-06||
hnMU-16699095|jTEqdiW|2020-11-20||
MckB-87782664|zcQEYGZ|2021-10-19||
iquc-21246941|OlIjkZg|2020-10-30||
ncFj-63027513|NJwwhze|2020-08-02||
JnwZ-87517954|SxDiQNu|2021-12-03||
yJSA-99063117|nwnmbeT|2022-05-08||
fcxf-65378699|SHQejJa|2020-10-15||
mGcK-02135180|fDegtoA|2022-03-06||
LnuA-69424988|fyBAAhZ|2022-06-13||
oFIa-64855503|nNOqxXw|2021-12-07||
KJTS-37725151|uJnAUdg|2021-07-19||
pJFr-51821854|jKkVSCK|2020-06-26|2021-06-16|no_risk_for_theft
bmlA-65573607|kKmbzFx|2021-12-26||
qoml-45031275|dFeUabO|2022-01-19||
Eopy-93899673|MrrHRDZ|2020-12-25||
VFbu-77593667|upzIAHS|2022-01-16||
pqxh-67283207|WKBjCgr|2022-02-14||
TaMO-18283046|ODWSgbR|2020-12-17||
MBFk-84891852|YMSrOnA|2021-06-25||
JOVT-08767776|kAJBOON|2021-06-01||
lRmB-19632067|BKHLxhC|2021-05-10||
ZovQ-63137710|sejdSaQ|2022-01-16||
VOqU-69816399|jQikPuf|2020-12-06||
gGXU-03180219|CLwyYxd|2022-01-10||
Vzlo-54913529|jQFDISl|2021-11-10||
qogt-69640087|QTNowei|2021-01-12||
iKSE-74900612|xvilwlr|2021-04-01||
xsoI-03752018|YyIJJOl|2021-01-01||
ncJy-93982831|kvNslrd|2021-01-31||
VVTJ-94684325|lldWyTG|2021-11-13||
ifuP-37372746|JwDaxqr|2021-05-18|2022-02-12|no_risk_for_theft
RRda-40355301|xejxcQB|2021-09-26||
TzoH-54031079|XUdkLij|2022-02-01||
gmSI-17211080|bXqRfmX|2022-01-03||
zcGR-70312127|HQuLjoe|2021-09-20||
hiNm-67892040|dtCKoVg|2021-03-09||
uGDf-69117552|qHtqebe|2021-11-09||
JcYZ-39508186|aOkQWoN|2020-06-25||
oBjc-03212920|JJkvJVm|2020-11-30||
KPYO-43789002|aVFwTtK|2020-09-07||
VWrm-26743879|fEkjloO|2021-11-13||
jJlh-09895046|YbovCMe|2020-09-30||
RUSg-73450661|hPBdmNr|2021-01-11||
jQGC-10991981|jHzOrsn|2020-11-15||
UrHG-51112132|DfIHYCf|2022-04-12||
wTYo-66936230|OqvFgBC|2022-05-29||
HARF-04726873|aoBbiuR|2021-01-24||
ALjj-65807465|YmhwdgH|2020-10-09||
hODE-20072949|mrFlhEU|2022-01-09||
jJXC-01413945|GvVonBB|2021-09-30||
ukNB-51320255|jGSeajK|2022-06-28||
KuEr-09851788|pEnZIWq|2022-05-14||
NJqx-56924635|AJhbOoP|2020-10-22||
eHVg-06458552|vOHgBqm|2021-06-09|2022-10-01|too_expensive
SsHX-79919648|zJDDUJN|2020-07-26||
xMwa-82504350|auQjAdH|2021-05-13||
YNXv-06605091|zXwmQPU|2022-04-15||
ZzsA-75774386|pQzbyCA|2021-04-13||
sDkg-43883518|FdGzczG|2021-07-10||
otWg-18744919|XnhQvUf|2021-10-11||
GnPo-12487496|FnlOzLP|2021-11-26|2021-12-26 00:00:00|premium_not_paid
mZlA-94764776|DMsAAKq|2020-12-15||
lUpj-52204490|IlhaUiE|2020-11-12||
Svhf-84167308|xSloNOx|2021-06-01||
iKbB-54737385|YeglCfe|2021-06-16||
pLpA-68138129|VJkxbgn|2021-01-07|2021-07-25|too_expensive
TTlf-95554423|owypCrv|2022-04-24||
GbZs-32155703|WeSRQrt|2021-06-22||
xqRO-76727709|SITUEcy|2020-11-18|2022-10-14|too_expensive
wAqk-42924056|NSdeZdf|2021-05-19||
vQCP-49182062|gxXubha|2021-03-08||
IoUf-45488749|FHHDcYV|2021-02-21||
Ppcz-65358077|UoHryIo|2021-09-22||
vPfS-02582927|JDianqa|2020-06-21||
xOsn-26648877|TbpnPYq|2021-01-09||
DqYV-67521344|xxKmOAt|2022-04-04||
HRbO-68301670|yOCVIAj|2020-07-14|2021-10-21|too_expensive
IUGr-90592697|UaVVxMw|2021-08-27||
JOyp-41580832|XDdYPqW|2020-09-08||
RDud-25315510|IKZPCRb|2021-09-05||
YRXQ-48510441|wSYrFoJ|2021-01-14||
Gppf-76075562|AsGZFcd|2021-03-13||
jlFQ-02501403|GUArZuO|2021-04-23||
KCiU-68359934|nLHtABj|2021-10-21||
ynEC-92200532|MVPMQdK|2020-07-23||
nqwA-20442054|HgkExRG|2021-10-07||
mUpR-62116136|WrPeaKO|2021-09-13||
lsxK-61891843|RHNDHGu|2020-08-17||
pRfk-53382552|EiSbTbf|2021-06-29||
cKju-44027653|sbuVOPu|2021-02-07||
EBOC-78780729|DCPanNO|2021-02-25||
KEJh-38957507|lJwlxur|2021-12-25||
SLxR-37145852|lCmIJoH|2021-12-08||
OVIY-75845585|lxNoNPK|2020-12-24||
DGIH-28443313|IhhkWCo|2021-09-14||
VRqj-04652988|CcLqmyj|2021-08-23||
TybE-16899073|HDQuGMl|2020-06-17||
PdVG-48890622|cEshvgM|2021-12-21||
WZBa-30685098|fpeQjQF|2021-11-19||
ZUVP-51085631|rnyklwu|2022-02-01|2022-03-01 00:00:00|premium_not_paid
cRRa-72347347|CrBChGe|2020-12-22||
iUlS-07609261|cOLBChW|2020-07-10||
IoLC-04825669|UVisUNN|2022-02-07||
Yonm-08349275|PvmNpyz|2020-11-21||
Gbkv-09365677|gzzsLaq|2022-03-10||
wRoy-44811445|WNyVQyk|2021-06-14||
AUSf-80947160|itVmQVR|2021-09-10||
nUAb-57927000|BdWsPVl|2022-01-14||
rxnG-94737175|RIqHjkj|2020-06-10||
OSUz-81990559|GvCbwia|2021-11-28||
swjj-32090309|fabPiwt|2021-02-27||
TsSn-04060976|IFJYSuH|2022-04-24||
IuXg-71650665|iOgZdqu|2021-04-16||
PfDe-44161722|krNLysc|2021-08-31||
ZYWH-82767124|UbvNvEH|2022-05-22||
EZVG-05032780|KdcFxpn|2022-04-30||
OOQn-10960560|ymlHbuE|2021-12-21||
nyTS-50880751|cWnQCxY|2022-02-05||
Vdxr-52515934|FAlmneZ|2021-07-11||
jUHP-80755745|COMbVBR|2020-06-03||
Zxnt-95043444|svXDpVO|2020-10-21||
HPhv-53219433|bBpOUUi|2021-11-02|2022-02-21|premium_not_paid
dWWc-77759799|wBwORUe|2020-08-18||
hNQA-98444702|WHwSLZX|2020-12-22||
GEfu-59315687|GOTKaHU|2020-11-30|2022-05-16|premium_not_paid
Pabz-67179606|uCiCVof|2021-06-06||
TBnm-02214076|foIFXks|2022-01-23||
JkbG-80985223|crFVNAO|2021-06-30||
BdsC-47117535|dBQqgXs|2021-09-20|2021-12-17|premium_not_paid
UKaW-84238213|vrqRwTy|2021-01-09||
dGWv-30760107|DubJDym|2022-06-19||
ilPZ-15869924|bFJFCem|2022-03-02|2022-04-02 00:00:00|no_risk_for_theft
IgJJ-27788937|cHoegLv|2021-12-17||
dDOX-16429892|EQkebnB|2022-03-08||
wWCS-86720235|lnJPZTp|2020-06-11||
lIpS-36169137|EBfspbV|2020-06-22||
Fdgc-45567008|EAXtYiW|2021-03-18||
tloc-74699056|abucnko|2020-08-17||
dIAm-34748943|wVIbYDQ|2021-12-22||
mszA-21076179|AckwrjM|2022-04-08||
OECh-30580297|bZjjnrC|2020-08-25||
ycyR-01480148|qTmoObA|2020-11-06||
BcRj-54419879|HwFIEvr|2020-11-14|2022-06-03|no_risk_for_theft
XfWD-22838557|mvYEYuw|2021-03-29||
FZiB-58958599|EgxgMhT|2020-06-02||
DeOP-51975000|VPudhNo|2022-01-10||
uNST-47288728|PnXaHPF|2020-08-29||
taeg-30948053|YUVZfsM|2022-01-17||
DeRk-13873046|fxXODZz|2021-01-04||
ukhJ-28305375|XSKruNt|2020-07-23||
bNju-81540799|szZHWwo|2020-06-08||
ZcQS-26215423|ZYOGjBy|2021-07-02||
nkLZ-25312278|ObbdeKd|2021-08-28||
JSTO-13925754|TAsHZVH|2021-07-21|2022-04-21|no_risk_for_theft
JwsC-74182394|aKKoOJS|2021-07-01|2021-09-22|no_risk_for_theft
kyTr-88875551|dUqSrsY|2021-12-01||
VPFN-59922231|ucVlakm|2020-12-08||
hzES-21290869|PlgQjEU|2021-01-06||
rOwU-97230438|rNJcNkU|2021-11-23||
tenn-20783181|WhdVkMf|2022-03-30|2022-09-23|premium_not_paid
JOqn-58654262|iKiJMIa|2022-01-19||
saXY-99456523|VigJMAF|2020-06-24||
GmPp-32178212|eSCvVcn|2020-07-12||
CJci-80183018|BQhDlMm|2021-12-11|2022-06-24|too_expensive
